id,inning,over,ball,batsman,bowler,batsman_runs,total_runs,is_wicket,dismissal_kind,player_dismissed,batting_team,bowling_team
392199,2,2,1,SP Goswami,I Sharma,0,0,0,NA,NA,Royal Challengers Bangalore,Kolkata Knight Riders
392199,2,2,2,SP Goswami,I Sharma,0,0,0,NA,NA,Royal Challengers Bangalore,Kolkata Knight Riders
392199,2,2,3,SP Goswami,I Sharma,0,0,0,NA,NA,Royal Challengers Bangalore,Kolkata Knight Riders
392199,2,2,4,SP Goswami,I Sharma,3,3,0,NA,NA,Royal Challengers Bangalore,Kolkata Knight Riders
392199,2,2,5,JH Kallis,I Sharma,0,0,0,NA,NA,Royal Challengers Bangalore,Kolkata Knight Riders
392199,2,2,6,JH Kallis,I Sharma,4,4,0,NA,NA,Royal Challengers Bangalore,Kolkata Knight Riders
392199,2,3,1,SP Goswami,AB Agarkar,0,1,0,NA,NA,Royal Challengers Bangalore,Kolkata Knight Riders
392199,2,3,2,SP Goswami,AB Agarkar,4,4,0,NA,NA,Royal Challengers Bangalore,Kolkata Knight Riders
392199,2,3,3,SP Goswami,AB Agarkar,4,4,0,NA,NA,Royal Challengers Bangalore,Kolkata Knight Riders
392199,2,3,4,SP Goswami,AB Agarkar,0,1,0,NA,NA,Royal Challengers Bangalore,Kolkata Knight Riders
392199,2,3,5,SP Goswami,AB Agarkar,2,2,0,NA,NA,Royal Challengers Bangalore,Kolkata Knight Riders
392199,2,3,6,SP Goswami,AB Agarkar,1,1,0,NA,NA,Royal Challengers Bangalore,Kolkata Knight Riders
392199,2,3,7,JH Kallis,AB Agarkar,1,1,0,NA,NA,Royal Challengers Bangalore,Kolkata Knight Riders
392199,2,3,8,SP Goswami,AB Agarkar,1,1,0,NA,NA,Royal Challengers Bangalore,Kolkata Knight Riders
392199,2,4,1,SP Goswami,M Kartik,0,0,0,NA,NA,Royal Challengers Bangalore,Kolkata Knight Riders
392199,2,4,2,SP Goswami,M Kartik,4,4,0,NA,NA,Royal Challengers Bangalore,Kolkata Knight Riders
392199,2,4,3,SP Goswami,M Kartik,0,0,0,NA,NA,Royal Challengers Bangalore,Kolkata Knight Riders
392199,2,4,4,SP Goswami,M Kartik,0,0,0,NA,NA,Royal Challengers Bangalore,Kolkata Knight Riders
392199,2,4,5,SP Goswami,M Kartik,4,4,0,NA,NA,Royal Challengers Bangalore,Kolkata Knight Riders
392199,2,4,6,SP Goswami,M Kartik,0,0,0,NA,NA,Royal Challengers Bangalore,Kolkata Knight Riders
392199,2,5,1,JH Kallis,CH Gayle,1,1,0,NA,NA,Royal Challengers Bangalore,Kolkata Knight Riders
392199,2,5,2,SP Goswami,CH Gayle,0,0,0,NA,NA,Royal Challengers Bangalore,Kolkata Knight Riders
392199,2,5,3,SP Goswami,CH Gayle,0,0,0,NA,NA,Royal Challengers Bangalore,Kolkata Knight Riders
392199,2,5,4,SP Goswami,CH Gayle,1,1,0,NA,NA,Royal Challengers Bangalore,Kolkata Knight Riders
392199,2,5,5,JH Kallis,CH Gayle,0,0,0,NA,NA,Royal Challengers Bangalore,Kolkata Knight Riders
392199,2,5,6,JH Kallis,CH Gayle,4,4,0,NA,NA,Royal Challengers Bangalore,Kolkata Knight Riders
392199,2,6,1,SP Goswami,M Kartik,0,0,0,NA,NA,Royal Challengers Bangalore,Kolkata Knight Riders
392199,2,6,2,SP Goswami,M Kartik,0,0,0,NA,NA,Royal Challengers Bangalore,Kolkata Knight Riders
392199,2,6,3,SP Goswami,M Kartik,0,0,0,NA,NA,Royal Challengers Bangalore,Kolkata Knight Riders
392199,2,7,6,JH Kallis,BJ Hodge,1,1,0,NA,NA,Royal Challengers Bangalore,Kolkata Knight Riders
392199,2,8,1,JH Kallis,CH Gayle,1,1,0,NA,NA,Royal Challengers Bangalore,Kolkata Knight Riders
392199,2,8,2,SP Goswami,CH Gayle,0,0,0,NA,NA,Royal Challengers Bangalore,Kolkata Knight Riders
392199,2,8,3,SP Goswami,CH Gayle,1,1,0,NA,NA,Royal Challengers Bangalore,Kolkata Knight Riders
392204,1,0,1,JD Ryder,IK Pathan,0,0,0,NA,NA,Royal Challengers Bangalore,Kings XI Punjab
392204,1,0,2,JD Ryder,IK Pathan,0,0,0,NA,NA,Royal Challengers Bangalore,Kings XI Punjab
392204,1,0,3,JD Ryder,IK Pathan,0,0,0,NA,NA,Royal Challengers Bangalore,Kings XI Punjab
392204,1,0,4,JD Ryder,IK Pathan,2,2,0,NA,NA,Royal Challengers Bangalore,Kings XI Punjab
392204,1,0,5,JD Ryder,IK Pathan,0,0,1,caught,JD Ryder,Royal Challengers Bangalore,Kings XI Punjab
392204,1,0,6,R Bishnoi,IK Pathan,0,0,0,NA,NA,Royal Challengers Bangalore,Kings XI Punjab
392204,1,1,1,SP Goswami,VS Malik,0,1,0,NA,NA,Royal Challengers Bangalore,Kings XI Punjab
392204,1,1,2,SP Goswami,VS Malik,1,1,0,NA,NA,Royal Challengers Bangalore,Kings XI Punjab
392204,1,1,3,R Bishnoi,VS Malik,0,0,0,NA,NA,Royal Challengers Bangalore,Kings XI Punjab
392204,1,1,4,R Bishnoi,VS Malik,0,0,0,NA,NA,Royal Challengers Bangalore,Kings XI Punjab
392204,1,1,5,R Bishnoi,VS Malik,4,4,0,NA,NA,Royal Challengers Bangalore,Kings XI Punjab
392204,1,1,6,R Bishnoi,VS Malik,0,0,0,NA,NA,Royal Challengers Bangalore,Kings XI Punjab
392204,1,1,7,R Bishnoi,VS Malik,0,0,0,NA,NA,Royal Challengers Bangalore,Kings XI Punjab
392204,1,2,1,SP Goswami,IK Pathan,0,0,0,NA,NA,Royal Challengers Bangalore,Kings XI Punjab
392204,1,2,2,SP Goswami,IK Pathan,0,0,0,NA,NA,Royal Challengers Bangalore,Kings XI Punjab
392204,1,2,3,SP Goswami,IK Pathan,0,0,0,NA,NA,Royal Challengers Bangalore,Kings XI Punjab
392204,1,2,4,SP Goswami,IK Pathan,0,0,0,NA,NA,Royal Challengers Bangalore,Kings XI Punjab
392204,1,2,5,SP Goswami,IK Pathan,1,1,0,NA,NA,Royal Challengers Bangalore,Kings XI Punjab
392204,1,2,6,R Bishnoi,IK Pathan,6,6,0,NA,NA,Royal Challengers Bangalore,Kings XI Punjab
392204,1,3,1,SP Goswami,VS Malik,1,1,0,NA,NA,Royal Challengers Bangalore,Kings XI Punjab
392204,1,3,2,R Bishnoi,VS Malik,6,6,0,NA,NA,Royal Challengers Bangalore,Kings XI Punjab
392204,1,3,3,R Bishnoi,VS Malik,1,1,0,NA,NA,Royal Challengers Bangalore,Kings XI Punjab
392204,1,3,4,SP Goswami,VS Malik,2,2,0,NA,NA,Royal Challengers Bangalore,Kings XI Punjab
392204,1,3,5,SP Goswami,VS Malik,1,1,0,NA,NA,Royal Challengers Bangalore,Kings XI Punjab
392204,1,3,6,R Bishnoi,VS Malik,1,1,0,NA,NA,Royal Challengers Bangalore,Kings XI Punjab
392204,1,4,1,R Bishnoi,YA Abdulla,0,0,0,NA,NA,Royal Challengers Bangalore,Kings XI Punjab
392204,1,4,2,R Bishnoi,YA Abdulla,0,0,0,NA,NA,Royal Challengers Bangalore,Kings XI Punjab
392204,1,4,3,R Bishnoi,YA Abdulla,0,0,0,NA,NA,Royal Challengers Bangalore,Kings XI Punjab
392204,1,4,4,R Bishnoi,YA Abdulla,0,0,1,caught,R Bishnoi,Royal Challengers Bangalore,Kings XI Punjab
392204,1,4,5,JH Kallis,YA Abdulla,0,0,0,NA,NA,Royal Challengers Bangalore,Kings XI Punjab
392204,1,4,6,JH Kallis,YA Abdulla,0,0,0,NA,NA,Royal Challengers Bangalore,Kings XI Punjab
392204,1,5,1,SP Goswami,VS Malik,0,0,0,NA,NA,Royal Challengers Bangalore,Kings XI Punjab
392204,1,5,2,SP Goswami,VS Malik,2,2,0,NA,NA,Royal Challengers Bangalore,Kings XI Punjab
392204,1,5,3,SP Goswami,VS Malik,1,1,0,NA,NA,Royal Challengers Bangalore,Kings XI Punjab
392204,1,5,4,JH Kallis,VS Malik,4,4,0,NA,NA,Royal Challengers Bangalore,Kings XI Punjab
392204,1,5,5,JH Kallis,VS Malik,3,3,0,NA,NA,Royal Challengers Bangalore,Kings XI Punjab
392204,1,5,6,SP Goswami,VS Malik,1,1,0,NA,NA,Royal Challengers Bangalore,Kings XI Punjab
392204,1,6,1,SP Goswami,YA Abdulla,0,0,1,caught,SP Goswami,Royal Challengers Bangalore,Kings XI Punjab
392204,1,6,2,JH Kallis,YA Abdulla,0,0,0,NA,NA,Royal Challengers Bangalore,Kings XI Punjab
392204,1,6,3,JH Kallis,YA Abdulla,1,1,0,NA,NA,Royal Challengers Bangalore,Kings XI Punjab
392204,1,6,4,RV Uthappa,YA Abdulla,1,1,0,NA,NA,Royal Challengers Bangalore,Kings XI Punjab
392204,1,6,5,JH Kallis,YA Abdulla,0,0,0,NA,NA,Royal Challengers Bangalore,Kings XI Punjab
392204,1,6,6,JH Kallis,YA Abdulla,4,4,0,NA,NA,Royal Challengers Bangalore,Kings XI Punjab
392204,1,7,1,RV Uthappa,RR Powar,1,1,0,NA,NA,Royal Challengers Bangalore,Kings XI Punjab
392204,1,7,2,JH Kallis,RR Powar,1,1,0,NA,NA,Royal Challengers Bangalore,Kings XI Punjab
392204,1,7,3,RV Uthappa,RR Powar,1,1,0,NA,NA,Royal Challengers Bangalore,Kings XI Punjab
392204,1,7,4,JH Kallis,RR Powar,1,1,0,NA,NA,Royal Challengers Bangalore,Kings XI Punjab
392204,1,7,5,RV Uthappa,RR Powar,4,4,0,NA,NA,Royal Challengers Bangalore,Kings XI Punjab
392204,1,7,6,RV Uthappa,RR Powar,0,0,0,NA,NA,Royal Challengers Bangalore,Kings XI Punjab
392204,1,8,1,JH Kallis,PP Chawla,0,0,0,NA,NA,Royal Challengers Bangalore,Kings XI Punjab
392204,1,8,2,JH Kallis,PP Chawla,0,0,0,NA,NA,Royal Challengers Bangalore,Kings XI Punjab
392204,1,8,3,JH Kallis,PP Chawla,0,1,0,NA,NA,Royal Challengers Bangalore,Kings XI Punjab
392204,1,8,4,JH Kallis,PP Chawla,0,1,0,NA,NA,Royal Challengers Bangalore,Kings XI Punjab
392204,1,8,5,RV Uthappa,PP Chawla,0,0,0,NA,NA,Royal Challengers Bangalore,Kings XI Punjab
392204,1,8,6,RV Uthappa,PP Chawla,1,1,0,NA,NA,Royal Challengers Bangalore,Kings XI Punjab
392204,1,8,7,JH Kallis,PP Chawla,1,1,0,NA,NA,Royal Challengers Bangalore,Kings XI Punjab
392204,1,9,1,JH Kallis,Yuvraj Singh,0,0,0,NA,NA,Royal Challengers Bangalore,Kings XI Punjab
392204,1,9,2,JH Kallis,Yuvraj Singh,4,4,0,NA,NA,Royal Challengers Bangalore,Kings XI Punjab
392204,1,9,3,JH Kallis,Yuvraj Singh,1,1,0,NA,NA,Royal Challengers Bangalore,Kings XI Punjab
392204,1,9,4,RV Uthappa,Yuvraj Singh,0,0,0,NA,NA,Royal Challengers Bangalore,Kings XI Punjab
392204,1,9,5,RV Uthappa,Yuvraj Singh,0,0,0,NA,NA,Royal Challengers Bangalore,Kings XI Punjab
392204,1,9,6,RV Uthappa,Yuvraj Singh,1,1,0,NA,NA,Royal Challengers Bangalore,Kings XI Punjab
392204,1,10,1,RV Uthappa,PP Chawla,2,2,0,NA,NA,Royal Challengers Bangalore,Kings XI Punjab
392204,1,10,2,RV Uthappa,PP Chawla,1,1,0,NA,NA,Royal Challengers Bangalore,Kings XI Punjab
392204,1,10,3,JH Kallis,PP Chawla,1,1,0,NA,NA,Royal Challengers Bangalore,Kings XI Punjab
392204,1,10,4,RV Uthappa,PP Chawla,1,1,0,NA,NA,Royal Challengers Bangalore,Kings XI Punjab
392204,1,10,5,JH Kallis,PP Chawla,1,1,0,NA,NA,Royal Challengers Bangalore,Kings XI Punjab
392204,1,10,6,RV Uthappa,PP Chawla,4,4,0,NA,NA,Royal Challengers Bangalore,Kings XI Punjab
392204,1,11,1,JH Kallis,Yuvraj Singh,4,4,0,NA,NA,Royal Challengers Bangalore,Kings XI Punjab
392204,1,11,2,JH Kallis,Yuvraj Singh,0,1,0,NA,NA,Royal Challengers Bangalore,Kings XI Punjab
392204,1,11,3,JH Kallis,Yuvraj Singh,1,1,0,NA,NA,Royal Challengers Bangalore,Kings XI Punjab
392204,1,11,4,RV Uthappa,Yuvraj Singh,2,2,0,NA,NA,Royal Challengers Bangalore,Kings XI Punjab
392204,1,11,5,RV Uthappa,Yuvraj Singh,0,0,0,NA,NA,Royal Challengers Bangalore,Kings XI Punjab
392204,1,11,6,RV Uthappa,Yuvraj Singh,0,0,1,caught,RV Uthappa,Royal Challengers Bangalore,Kings XI Punjab
392204,1,11,7,JH Kallis,Yuvraj Singh,0,0,1,bowled,JH Kallis,Royal Challengers Bangalore,Kings XI Punjab
392204,1,12,1,V Kohli,PP Chawla,0,0,0,NA,NA,Royal Challengers Bangalore,Kings XI Punjab
392204,1,12,2,V Kohli,PP Chawla,1,1,0,NA,NA,Royal Challengers Bangalore,Kings XI Punjab
392204,1,12,3,MV Boucher,PP Chawla,0,0,0,NA,NA,Royal Challengers Bangalore,Kings XI Punjab
392204,1,12,4,MV Boucher,PP Chawla,1,1,0,NA,NA,Royal Challengers Bangalore,Kings XI Punjab
392204,1,12,5,V Kohli,PP Chawla,1,1,0,NA,NA,Royal Challengers Bangalore,Kings XI Punjab
392204,1,12,6,MV Boucher,PP Chawla,1,1,0,NA,NA,Royal Challengers Bangalore,Kings XI Punjab
392204,1,13,1,MV Boucher,Yuvraj Singh,0,0,1,lbw,MV Boucher,Royal Challengers Bangalore,Kings XI Punjab
392204,1,13,2,RE van der Merwe,Yuvraj Singh,0,0,0,NA,NA,Royal Challengers Bangalore,Kings XI Punjab
392204,1,13,3,RE van der Merwe,Yuvraj Singh,4,4,0,NA,NA,Royal Challengers Bangalore,Kings XI Punjab
392204,1,13,4,RE van der Merwe,Yuvraj Singh,0,0,0,NA,NA,Royal Challengers Bangalore,Kings XI Punjab
392204,1,13,5,RE van der Merwe,Yuvraj Singh,0,0,0,NA,NA,Royal Challengers Bangalore,Kings XI Punjab
392204,1,13,6,RE van der Merwe,Yuvraj Singh,0,0,0,NA,NA,Royal Challengers Bangalore,Kings XI Punjab
392204,1,14,1,V Kohli,PP Chawla,0,0,0,NA,NA,Royal Challengers Bangalore,Kings XI Punjab
392204,1,14,2,V Kohli,PP Chawla,1,1,0,NA,NA,Royal Challengers Bangalore,Kings XI Punjab
392204,1,14,3,RE van der Merwe,PP Chawla,0,0,0,NA,NA,Royal Challengers Bangalore,Kings XI Punjab
392204,1,14,4,RE van der Merwe,PP Chawla,6,6,0,NA,NA,Royal Challengers Bangalore,Kings XI Punjab
392204,1,14,5,RE van der Merwe,PP Chawla,1,1,0,NA,NA,Royal Challengers Bangalore,Kings XI Punjab
392204,1,14,6,V Kohli,PP Chawla,4,4,0,NA,NA,Royal Challengers Bangalore,Kings XI Punjab
392204,1,15,1,RE van der Merwe,Yuvraj Singh,0,0,0,NA,NA,Royal Challengers Bangalore,Kings XI Punjab
392204,1,15,2,RE van der Merwe,Yuvraj Singh,1,1,0,NA,NA,Royal Challengers Bangalore,Kings XI Punjab
392204,1,15,3,V Kohli,Yuvraj Singh,0,0,0,NA,NA,Royal Challengers Bangalore,Kings XI Punjab
392204,1,15,4,V Kohli,Yuvraj Singh,1,1,0,NA,NA,Royal Challengers Bangalore,Kings XI Punjab
392204,1,15,5,RE van der Merwe,Yuvraj Singh,1,1,0,NA,NA,Royal Challengers Bangalore,Kings XI Punjab
392204,1,15,6,V Kohli,Yuvraj Singh,1,1,0,NA,NA,Royal Challengers Bangalore,Kings XI Punjab
392204,1,16,1,V Kohli,IK Pathan,1,1,0,NA,NA,Royal Challengers Bangalore,Kings XI Punjab
392204,1,16,2,RE van der Merwe,IK Pathan,1,1,0,NA,NA,Royal Challengers Bangalore,Kings XI Punjab
392204,1,16,3,V Kohli,IK Pathan,1,1,0,NA,NA,Royal Challengers Bangalore,Kings XI Punjab
392204,1,16,4,RE van der Merwe,IK Pathan,4,4,0,NA,NA,Royal Challengers Bangalore,Kings XI Punjab
392204,1,16,5,RE van der Merwe,IK Pathan,0,0,0,NA,NA,Royal Challengers Bangalore,Kings XI Punjab
392204,1,16,6,RE van der Merwe,IK Pathan,1,1,0,NA,NA,Royal Challengers Bangalore,Kings XI Punjab
392204,1,17,1,RE van der Merwe,YA Abdulla,6,6,0,NA,NA,Royal Challengers Bangalore,Kings XI Punjab
392204,1,17,2,RE van der Merwe,YA Abdulla,4,4,0,NA,NA,Royal Challengers Bangalore,Kings XI Punjab
392204,1,17,3,RE van der Merwe,YA Abdulla,6,6,0,NA,NA,Royal Challengers Bangalore,Kings XI Punjab
392204,1,17,4,RE van der Merwe,YA Abdulla,0,0,1,caught,RE van der Merwe,Royal Challengers Bangalore,Kings XI Punjab
392204,1,17,5,V Kohli,YA Abdulla,4,4,0,NA,NA,Royal Challengers Bangalore,Kings XI Punjab
392204,1,17,6,V Kohli,YA Abdulla,1,1,0,NA,NA,Royal Challengers Bangalore,Kings XI Punjab
392204,1,18,1,V Kohli,IK Pathan,0,0,1,caught,V Kohli,Royal Challengers Bangalore,Kings XI Punjab
392204,1,18,2,P Kumar,IK Pathan,0,0,0,NA,NA,Royal Challengers Bangalore,Kings XI Punjab
392204,1,18,3,P Kumar,IK Pathan,1,1,0,NA,NA,Royal Challengers Bangalore,Kings XI Punjab
392204,1,18,4,A Kumble,IK Pathan,0,0,0,NA,NA,Royal Challengers Bangalore,Kings XI Punjab
392204,1,18,5,A Kumble,IK Pathan,1,1,0,NA,NA,Royal Challengers Bangalore,Kings XI Punjab
392204,1,18,6,P Kumar,IK Pathan,0,0,0,NA,NA,Royal Challengers Bangalore,Kings XI Punjab
392204,1,19,1,A Kumble,YA Abdulla,0,1,0,NA,NA,Royal Challengers Bangalore,Kings XI Punjab
392204,1,19,2,A Kumble,YA Abdulla,0,0,1,bowled,A Kumble,Royal Challengers Bangalore,Kings XI Punjab
392204,1,19,3,KP Appanna,YA Abdulla,0,1,0,NA,NA,Royal Challengers Bangalore,Kings XI Punjab
392204,1,19,4,P Kumar,YA Abdulla,2,2,0,NA,NA,Royal Challengers Bangalore,Kings XI Punjab
392204,1,19,5,P Kumar,YA Abdulla,4,4,0,NA,NA,Royal Challengers Bangalore,Kings XI Punjab
392204,1,19,6,P Kumar,YA Abdulla,0,0,0,NA,NA,Royal Challengers Bangalore,Kings XI Punjab
392204,1,19,7,P Kumar,YA Abdulla,2,2,0,NA,NA,Royal Challengers Bangalore,Kings XI Punjab
392208,2,2,3,W Jaffer,Z Khan,0,0,0,NA,NA,Royal Challengers Bangalore,Mumbai Indians
392208,2,2,4,W Jaffer,Z Khan,0,0,0,NA,NA,Royal Challengers Bangalore,Mumbai Indians
392208,2,2,5,W Jaffer,Z Khan,0,0,0,NA,NA,Royal Challengers Bangalore,Mumbai Indians
392208,2,2,6,W Jaffer,Z Khan,2,2,0,NA,NA,Royal Challengers Bangalore,Mumbai Indians
392208,2,2,7,W Jaffer,Z Khan,0,0,1,caught,W Jaffer,Royal Challengers Bangalore,Mumbai Indians
392208,2,3,1,JH Kallis,SL Malinga,6,6,0,NA,NA,Royal Challengers Bangalore,Mumbai Indians
392208,2,3,2,JH Kallis,SL Malinga,0,0,0,NA,NA,Royal Challengers Bangalore,Mumbai Indians
392208,2,3,3,JH Kallis,SL Malinga,6,6,0,NA,NA,Royal Challengers Bangalore,Mumbai Indians
392208,2,3,4,JH Kallis,SL Malinga,1,1,0,NA,NA,Royal Challengers Bangalore,Mumbai Indians
392208,2,3,5,RV Uthappa,SL Malinga,0,0,0,NA,NA,Royal Challengers Bangalore,Mumbai Indians
392208,2,3,6,RV Uthappa,SL Malinga,4,4,0,NA,NA,Royal Challengers Bangalore,Mumbai Indians
392208,2,4,1,JH Kallis,AM Nayar,0,0,0,NA,NA,Royal Challengers Bangalore,Mumbai Indians
392208,2,4,2,JH Kallis,AM Nayar,2,2,0,NA,NA,Royal Challengers Bangalore,Mumbai Indians
392208,2,4,3,JH Kallis,AM Nayar,4,4,0,NA,NA,Royal Challengers Bangalore,Mumbai Indians
392208,2,4,4,JH Kallis,AM Nayar,4,4,0,NA,NA,Royal Challengers Bangalore,Mumbai Indians
392208,2,4,5,JH Kallis,AM Nayar,0,0,0,NA,NA,Royal Challengers Bangalore,Mumbai Indians
392208,2,4,6,JH Kallis,AM Nayar,0,0,0,NA,NA,Royal Challengers Bangalore,Mumbai Indians
392208,2,5,1,RV Uthappa,SL Malinga,0,0,0,NA,NA,Royal Challengers Bangalore,Mumbai Indians
392208,2,5,2,RV Uthappa,SL Malinga,0,0,0,NA,NA,Royal Challengers Bangalore,Mumbai Indians
392208,2,5,3,RV Uthappa,SL Malinga,0,0,0,NA,NA,Royal Challengers Bangalore,Mumbai Indians
392208,2,5,4,RV Uthappa,SL Malinga,0,0,0,NA,NA,Royal Challengers Bangalore,Mumbai Indians
392208,2,5,5,RV Uthappa,SL Malinga,0,0,0,NA,NA,Royal Challengers Bangalore,Mumbai Indians
392208,2,5,6,RV Uthappa,SL Malinga,0,0,0,NA,NA,Royal Challengers Bangalore,Mumbai Indians
392208,2,6,1,JH Kallis,AM Nayar,1,1,0,NA,NA,Royal Challengers Bangalore,Mumbai Indians
392208,2,6,2,RV Uthappa,AM Nayar,0,0,0,NA,NA,Royal Challengers Bangalore,Mumbai Indians
392208,2,6,3,RV Uthappa,AM Nayar,0,1,0,NA,NA,Royal Challengers Bangalore,Mumbai Indians
392208,2,6,4,RV Uthappa,AM Nayar,1,1,0,NA,NA,Royal Challengers Bangalore,Mumbai Indians
392208,2,6,5,JH Kallis,AM Nayar,0,0,0,NA,NA,Royal Challengers Bangalore,Mumbai Indians
392208,2,6,6,JH Kallis,AM Nayar,0,0,0,NA,NA,Royal Challengers Bangalore,Mumbai Indians
392208,2,6,7,JH Kallis,AM Nayar,0,0,0,NA,NA,Royal Challengers Bangalore,Mumbai Indians
392208,2,7,1,RV Uthappa,Harbhajan Singh,0,0,0,NA,NA,Royal Challengers Bangalore,Mumbai Indians
392208,2,7,2,RV Uthappa,Harbhajan Singh,4,4,0,NA,NA,Royal Challengers Bangalore,Mumbai Indians
392208,2,7,3,RV Uthappa,Harbhajan Singh,1,1,0,NA,NA,Royal Challengers Bangalore,Mumbai Indians
392208,2,7,4,JH Kallis,Harbhajan Singh,2,2,0,NA,NA,Royal Challengers Bangalore,Mumbai Indians
392208,2,7,5,JH Kallis,Harbhajan Singh,0,0,0,NA,NA,Royal Challengers Bangalore,Mumbai Indians
392208,2,7,6,JH Kallis,Harbhajan Singh,1,1,0,NA,NA,Royal Challengers Bangalore,Mumbai Indians
392208,2,8,1,JH Kallis,AM Nayar,1,1,0,NA,NA,Royal Challengers Bangalore,Mumbai Indians
392208,2,8,2,RV Uthappa,AM Nayar,1,1,0,NA,NA,Royal Challengers Bangalore,Mumbai Indians
392208,2,8,3,JH Kallis,AM Nayar,0,1,0,NA,NA,Royal Challengers Bangalore,Mumbai Indians
392208,2,8,4,JH Kallis,AM Nayar,0,1,0,NA,NA,Royal Challengers Bangalore,Mumbai Indians
392208,2,8,5,JH Kallis,AM Nayar,1,1,0,NA,NA,Royal Challengers Bangalore,Mumbai Indians
392208,2,8,6,RV Uthappa,AM Nayar,1,1,0,NA,NA,Royal Challengers Bangalore,Mumbai Indians
392208,2,8,7,JH Kallis,AM Nayar,0,0,0,NA,NA,Royal Challengers Bangalore,Mumbai Indians
392208,2,8,8,JH Kallis,AM Nayar,0,0,0,NA,NA,Royal Challengers Bangalore,Mumbai Indians
392208,2,9,1,RV Uthappa,Harbhajan Singh,0,0,0,NA,NA,Royal Challengers Bangalore,Mumbai Indians
392208,2,9,2,RV Uthappa,Harbhajan Singh,0,0,0,NA,NA,Royal Challengers Bangalore,Mumbai Indians
392208,2,9,3,RV Uthappa,Harbhajan Singh,4,4,0,NA,NA,Royal Challengers Bangalore,Mumbai Indians
392208,2,9,4,RV Uthappa,Harbhajan Singh,1,1,0,NA,NA,Royal Challengers Bangalore,Mumbai Indians
392208,2,9,5,JH Kallis,Harbhajan Singh,0,0,0,NA,NA,Royal Challengers Bangalore,Mumbai Indians
392208,2,9,6,JH Kallis,Harbhajan Singh,1,1,0,NA,NA,Royal Challengers Bangalore,Mumbai Indians
392208,2,10,1,JH Kallis,AM Nayar,0,1,0,NA,NA,Royal Challengers Bangalore,Mumbai Indians
392208,2,10,2,JH Kallis,AM Nayar,2,2,0,NA,NA,Royal Challengers Bangalore,Mumbai Indians
392208,2,10,3,JH Kallis,AM Nayar,0,0,0,NA,NA,Royal Challengers Bangalore,Mumbai Indians
392208,2,10,4,JH Kallis,AM Nayar,1,1,0,NA,NA,Royal Challengers Bangalore,Mumbai Indians
392208,2,10,5,RV Uthappa,AM Nayar,2,2,0,NA,NA,Royal Challengers Bangalore,Mumbai Indians
392208,2,10,6,RV Uthappa,AM Nayar,0,0,0,NA,NA,Royal Challengers Bangalore,Mumbai Indians
392208,2,10,7,RV Uthappa,AM Nayar,1,1,0,NA,NA,Royal Challengers Bangalore,Mumbai Indians
392208,2,11,1,RV Uthappa,SR Tendulkar,2,2,0,NA,NA,Royal Challengers Bangalore,Mumbai Indians
392208,2,11,2,RV Uthappa,SR Tendulkar,0,0,0,NA,NA,Royal Challengers Bangalore,Mumbai Indians
392208,2,11,3,RV Uthappa,SR Tendulkar,0,0,0,NA,NA,Royal Challengers Bangalore,Mumbai Indians
392208,2,11,4,RV Uthappa,SR Tendulkar,2,2,0,NA,NA,Royal Challengers Bangalore,Mumbai Indians
392208,2,11,5,RV Uthappa,SR Tendulkar,1,1,0,NA,NA,Royal Challengers Bangalore,Mumbai Indians
392208,2,11,6,JH Kallis,SR Tendulkar,1,1,0,NA,NA,Royal Challengers Bangalore,Mumbai Indians
392208,2,12,1,JH Kallis,DJ Bravo,1,1,0,NA,NA,Royal Challengers Bangalore,Mumbai Indians
392208,2,12,2,RV Uthappa,DJ Bravo,1,1,0,NA,NA,Royal Challengers Bangalore,Mumbai Indians
392208,2,12,3,JH Kallis,DJ Bravo,2,2,0,NA,NA,Royal Challengers Bangalore,Mumbai Indians
392208,2,12,4,JH Kallis,DJ Bravo,0,0,0,NA,NA,Royal Challengers Bangalore,Mumbai Indians
392208,2,12,5,JH Kallis,DJ Bravo,0,0,0,NA,NA,Royal Challengers Bangalore,Mumbai Indians
392208,2,12,6,JH Kallis,DJ Bravo,1,1,0,NA,NA,Royal Challengers Bangalore,Mumbai Indians
392208,2,13,1,JH Kallis,SR Tendulkar,1,1,0,NA,NA,Royal Challengers Bangalore,Mumbai Indians
392208,2,13,2,RV Uthappa,SR Tendulkar,4,4,0,NA,NA,Royal Challengers Bangalore,Mumbai Indians
392208,2,13,3,RV Uthappa,SR Tendulkar,1,1,0,NA,NA,Royal Challengers Bangalore,Mumbai Indians
392208,2,13,4,JH Kallis,SR Tendulkar,1,1,0,NA,NA,Royal Challengers Bangalore,Mumbai Indians
392208,2,13,5,RV Uthappa,SR Tendulkar,4,4,0,NA,NA,Royal Challengers Bangalore,Mumbai Indians
392208,2,13,6,RV Uthappa,SR Tendulkar,4,4,0,NA,NA,Royal Challengers Bangalore,Mumbai Indians
392208,2,14,1,JH Kallis,DJ Bravo,1,1,0,NA,NA,Royal Challengers Bangalore,Mumbai Indians
392208,2,0,1,JH Kallis,Z Khan,0,0,0,NA,NA,Royal Challengers Bangalore,Mumbai Indians
392208,2,0,2,JH Kallis,Z Khan,0,1,0,NA,NA,Royal Challengers Bangalore,Mumbai Indians
392208,2,0,3,JH Kallis,Z Khan,0,0,0,NA,NA,Royal Challengers Bangalore,Mumbai Indians
